"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00468893","1999-01-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","   13",",,0","   51",",,0","  -22",",,0"," -139",",,0",,,,,,,"  -89",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","T,,0","    0","T,,0","  -22",",,0","  -89",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   91",",,0,0700","    0",",,0","    0",",,0","   67",",,0","  -22",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","    0",",,0","  -17",",,0","  -94",",,0",,,,,,,"  -94",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    5",",,0","    0","T,,0","  -56",",,0"," -150",",,0",,,,,,," -150",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  -61",",,0"," -150",",,0",,,,,,,"  -83",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   30",",,0,0700","    5",",,0","    0","T,,0","   22",",,0","  -83",",,0",,,,,,,"  -56",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  173",",,0,0700","    0","T,,0","    0","T,,0","   -6",",,0","  -56",",,0",,,,,,,"   -6",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  343",",,0,0700","    3",",,0","    0","T,,0","  100",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    5",",,0","    0","T,,0","  -17",",,0","  -89",",,0",,,,,,,"  -78",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   11",",,0","  -78",",,0",,,,,,,"  -56",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   89",",,0","  -56",",,0",,,,,,,"   89",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  144",",,0","   89",",,0",,,,,,,"  144",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   51",",,0,0700","    0",",,0","    0",",,0","  139",",,0","   17",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  180",",,0,0700","   74",",,0","   76",",,0","   28",",,0","  -44",",,0",,,,,,,"  -44",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","   76",",,0","  -22",",,0","  -89",",,0",,,,,,,"  -67",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  139",",,0","  -67",",,0",,,,,,,"  -44",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0",",,0","    0",",,0","  150",",,0","  -44",",,0",,,,,,,"  117",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   38",",,0,0700","    0",",,0","    0",",,0","  117",",,0","   11",",,0",,,,,,,"   17",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  117",",,0","  -11",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0",",,0","    0",",,0","  150",",,0","    6",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  104",",,0,0700","    0",",,0","    0",",,0","  122",",,0","   22",",,0",,,,,,,"   39",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  250",",,0","   39",",,0",,,,,,,"  161",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  191",",,0,0700","    0",",,0","    0",",,0","  167",",,0","   61",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   61",",,0","  -33",",,0",,,,,,,"  -33",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   72",",,0","  -33",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  128",",,0","  -28",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  217",",,0","  -28",",,0",,,,,,,"  144",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  178",",,0","   22",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   67",",,0","  -50",",,0",,,,,,,"  -50",",,0,0700",,,,,,,,,,
"USC00468893","1999-01-31","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  117",",,0","  -50",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   74",",,0,0700","    0",",,0","    0",",,0","   89",",,0","   28",",,0",,,,,,,"   33",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   43",",,0,0700","    0",",,0","    0",",,0","  106",",,0","   33",",,0",,,,,,,"   67",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   10",",,0,0700","    0",",,0","    0",",,0","  133",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   20",",,0,0700","    0",",,0","    0",",,0","  133",",,0","  -17",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0",",,0","    0",",,0","  111",",,0","  -56",",,0",,,,,,,"  -56",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0",",,0","    0",",,0","  106",",,0","  -56",",,0",,,,,,,"   67",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   53",",,0,0700","    0",",,0","    0",",,0","  167",",,0","   33",",,0",,,,,,,"   67",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   36",",,0,0700","    0",",,0","    0",",,0","  200",",,0","   28",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  128",",,0","   -6",",,0",,,,,,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  167",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","1999-02-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  178",",,0","  -22",",,0",,,,,,,"   33",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   20",",,0,0700","    0",",,0","    0",",,0","  256",",,0","   28",",,0",,,,,,,"   89",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   89",",,0,0700","  109",",,0","   51",",,0","   89",",,0","  -67",",,0",,,,,,,"  -67",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","T,,0","   25",",,0","  -17",",,0","  -67",",,0",,,,,,,"  -50",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   44",",,0","  -83",",,0",,,,,,,"  -44",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  144",",,0","  -56",",,0",,,,,,,"  -50",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   13",",,0,0700","    0",",,0","    0",",,0","  183",",,0","  -50",",,0",,,,,,,"   67",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","   89",",,0","   17",",,0",,,,,,,"   28",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   39",",,0","  -56",",,0",,,,,,,"  -11",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   50",",,0","  -61",",,0",,,,,,,"  -28",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","    0",",,0","   44",",,0","  -56",",,0",,,,,,,"  -50",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","    0",",,0","    6",",,0","  -83",",,0",,,,,,,"  -78",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   11",",,0","  -78",",,0",,,,,,,"  -56",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   28",",,0","  -72",",,0",,,,,,,"  -72",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   20",",,0,0700","   13",",,0","    0","T,,0","   44",",,0","  -72",",,0",,,,,,,"    0",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   25",",,0,0700","   13",",,0","    0",",,0","   50",",,0","  -39",",,0",,,,,,,"  -28",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   83",",,0","  -50",",,0",,,,,,,"  -39",",,0,0700",,,,,,,,,,
"USC00468893","1999-02-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  224",",,0,0700","    0",",,0","    0",",,0","  106",",,0","  -39",",,0",,,,,,,"   72",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   51",",,0,0700","    0",",,0","    0",",,0","  106",",,0","   17",",,0",,,,,,,"   22",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0",",,0","    0",",,0","   50",",,0","  -28",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   58",",,0,0700","    0",",,0","    0",",,0","  139",",,0","  -28",",,0",,,,,,,"   78",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  218",",,0,0700","   51",",,0","   51",",,0","   78",",,0","  -17",",,0",,,,,,,"  -11",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0","T,,0,0700","    0","T,,0","    0",",,0","   39",",,0","  -44",",,0",,,,,,,"  -33",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   66",",,0,0700","    0",",,0","    0",",,0","  139",",,0","  -33",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   25",",,0,0700","   15",",,0","   25",",,0","  111",",,0","  -61",",,0",,,,,,,"  -61",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    3",",,0,0700","    0","T,,0","    0",",,0","   22",",,0"," -100",",,0",,,,,,," -100",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   41",",,0,0700","   25",",,0","   25",",,0","   56",",,0"," -100",",,0",,,,,,,"    0",",,0,0700",,,,,,,,,"    1",",,0"
"USC00468893","1999-03-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  119",",,0,0700","    0",",,0","    0",",,0","   50",",,0","    0",",,0",,,,,,,"   11",",,0,0700",,,,,"    1",",,0",,,,
"USC00468893","1999-03-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","T,,0","    0",",,0","   11",",,0","  -78",",,0",,,,,,,"  -78",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   28",",,0","  -89",",,0",,,,,,,"  -83",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   78",",,0","  -83",",,0",,,,,,,"  -72",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   51",",,0,0700","    5",",,0","    0",",,0","   67",",,0","  -72",",,0",,,,,,,"    6",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  251",",,0,0700","    0",",,0","    0",",,0","   28",",,0","    6",",,0",,,,,,,"   11",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","   89",",,0","  -61",",,0",,,,,,,"  -56",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  172",",,0","  -56",",,0",,,,,,,"  -28",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  250",",,0","  -28",",,0",,,,,,,"  128",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  150",",,0","  -28",",,0",,,,,,,"  -22",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  128",",,0","  -50",",,0",,,,,,,"  -44",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0",",,0","    0",",,0","  172",",,0","  -44",",,0",,,,,,,"   56",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  156",",,0","  -44",",,0",,,,,,,"  -33",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  106",",,0","  -44",",,0",,,,,,,"  -39",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-24","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   99",",,0,0700","    0",",,0","    0",",,0","   56",",,0","  -39",",,0",,,,,,,"   50",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-25","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   51",",,0,0700","    0",",,0","    0",",,0","   89",",,0","  -11",",,0",,,,,,,"   -6",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","1999-03-26","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  111",",,0","  -22",",,0",,,,,,,"   -6",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-27","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  117",",,0","  -50",",,0",,,,,,,"    0",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-28","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  150",",,0","  -33",",,0",,,,,,,"   -6",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-29","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  183",",,0","  -11",",,0",,,,,,,"   17",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-30","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  183",",,0","  -33",",,0",,,,,,,"  -11",",,0,0700",,,,,,,,,,
"USC00468893","1999-03-31","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0",",,0","    0",",,0","  200",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-01","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0",",,0","    0",",,0","  228",",,0","  -17",",,0",,,,,,,"  106",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-02","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  189",",,0","   83",",,0",,,,,,,"   83",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","1999-04-03","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   83",",,0",,,,,,,"   94",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-04","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   25",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","   94",",,0",,,,,,,"  122",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-05","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","   78",",,0",,,,,,,"   78",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-06","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","   78",",,0",,,,,,,"  122",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-07","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","   61",",,0",,,,,,,"   61",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-08","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   33",",,0",,,,,,,"   39",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-09","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   13",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","   39",",,0",,,,,,,"  200",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-10","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   66",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","   72",",,0",,,,,,,"   72",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","1999-04-11","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   71",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","   72",",,0",,,,,,,"  194",",,0,0700",,,"    1",",,0",,,,,,
"USC00468893","1999-04-12","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","   83",",,0",,,,,,,"   83",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-13","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   18",",,0,0700","    0","P,,0","    0","P,,0","   89",",,0","  -11",",,0",,,,,,,"  -11",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","1999-04-14","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","  -17",",,0",,,,,,,"  -17",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-15","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   23",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  -17",",,0",,,,,,,"   83",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-16","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","  124",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","   78",",,0",,,,,,,"   89",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-17","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  144",",,0","   72",",,0",,,,,,,"   78",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-18","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    8",",,0,0700","    0","P,,0","    0","P,,0","  128",",,0","   50",",,0",,,,,,,"   50",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-19","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  133",",,0","   28",",,0",,,,,,,"   56",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-20","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   84",",,0,0700","    0","P,,0","    0","P,,0","  189",",,0","   39",",,0",,,,,,,"   56",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","1999-04-21","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   13",",,0,0700","    0","P,,0","    0","P,,0","  183",",,0","   44",",,0",,,,,,,"   72",",,0,0700",,,,,,,,,,
"USC00468893","1999-04-22","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","   58",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","   67",",,0",,,,,,,"   72",",,0,0700","    1",",,0",,,,,,,,
"USC00468893","1999-04-23","38.36139","-81.84972","335.3","TORNADO 2 NW, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","   72",",,0",,,,,,,"  128",",,0,0700",,,,,,,,,,
